,SO2(001):,NO(007):,NO2(008):,O3(014):,VEL(081):,DIR(082):,TEM(083):,HUM(086):,PRE(087):,RAD(088):,LLU(089):,PM10(010):,date,estacion
624,+00001.26,+00000.17,+00001.62,+00058.72,+00008.70,+00104.00,+00013.40,+00093.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 05:00 ,05
625,+00001.27,+00000.12,+00001.58,+00058.51,+00009.40,+00107.00,+00013.40,+00093.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 05:10 ,05
626,+00001.37,+00000.17,+00001.61,+00057.94,+00010.10,+00109.00,+00013.30,+00093.00,+00937.00,+00002.00,+00000.00,+00000.00,31-10-2024 05:20 ,05
627,+00001.24,+00000.14,+00001.66,+00057.58,+00010.00,+00115.00,+00013.40,+00093.00,+00937.00,+00002.00,+00000.00,+00000.00,31-10-2024 05:30 ,05
628,+00001.11,+00000.17,+00001.73,+00056.94,+00010.40,+00116.00,+00013.40,+00093.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 05:40 ,05
629,+00001.21,+00000.13,+00001.64,+00058.49,+00010.30,+00119.00,+00013.70,+00092.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 05:50 ,05
630,+00001.27,+00000.15,+00001.57,+00059.94,+00010.00,+00118.00,+00013.80,+00090.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 06:00 ,05
631,+00001.47,+00000.17,+00001.44,+00059.45,+00010.20,+00116.00,+00013.80,+00090.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 06:10 ,05
632,+00001.61,+00000.15,+00001.55,+00059.59,+00010.60,+00118.00,+00013.90,+00090.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 06:20 ,05
633,+00001.48,+00000.13,+00001.59,+00059.62,+00011.10,+00118.00,+00013.90,+00089.00,+00937.00,+00002.00,+00000.00,+00000.00,31-10-2024 06:30 ,05
634,+00001.53,+00000.12,+00001.58,+00059.06,+00010.80,+00121.00,+00013.90,+00089.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 06:40 ,05
635,+00001.67,+00000.18,+00001.62,+00058.02,+00010.50,+00122.00,+00013.70,+00091.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 06:50 ,05
636,+00002.47,+00000.17,+00003.38,+00056.11,+00010.10,+00122.00,+00013.50,+00092.00,+00938.00,+00002.00,+00000.00,+00000.00,31-10-2024 07:00 ,05
637,+00004.48,+00000.16,+00003.76,+00055.36,+00009.80,+00123.00,+00013.40,+00093.00,+00938.00,+00003.00,+00000.00,+00000.00,31-10-2024 07:10 ,05
638,+00005.40,+00000.22,+00004.33,+00054.40,+00010.00,+00122.00,+00013.50,+00093.00,+00938.00,+00004.00,+00000.00,+00000.00,31-10-2024 07:20 ,05
639,+00008.13,+00000.22,+00006.60,+00052.71,+00010.00,+00120.00,+00013.50,+00093.00,+00938.00,+00010.00,+00000.00,+00000.00,31-10-2024 07:30 ,05
640,+00010.34,+00000.32,+00005.41,+00053.03,+00010.40,+00119.00,+00013.50,+00093.00,+00938.00,+00018.00,+00000.00,+00000.00,31-10-2024 07:40 ,05
641,+00008.87,+00000.29,+00003.04,+00056.41,+00010.40,+00118.00,+00013.60,+00092.00,+00938.00,+00018.00,+00000.00,+00000.00,31-10-2024 07:50 ,05
642,+00006.91,+00000.32,+00004.37,+00055.05,+00009.80,+00121.00,+00013.70,+00091.00,+00939.00,+00018.00,+00000.00,+00000.00,31-10-2024 08:00 ,05
643,+00009.05,+00000.55,+00004.29,+00054.88,+00009.60,+00123.00,+00013.70,+00091.00,+00939.00,+00017.00,+00000.00,+00000.00,31-10-2024 08:10 ,05
644,+00009.57,+00000.87,+00005.41,+00055.52,+00009.40,+00125.00,+00013.70,+00091.00,+00939.00,+00017.00,+00000.00,+00000.00,31-10-2024 08:20 ,05
645,+00006.88,+00000.20,+00001.84,+00057.69,+00009.20,+00127.00,+00013.60,+00091.00,+00939.00,+00020.00,+00000.00,+00000.00,31-10-2024 08:30 ,05
646,+00003.84,+00000.19,+00001.62,+00057.54,+00008.70,+00126.00,+00013.50,+00092.00,+00939.00,+00021.00,+00000.00,+00000.00,31-10-2024 08:40 ,05
647,+00002.58,+00000.17,+00001.72,+00056.87,+00008.70,+00126.00,+00013.40,+00093.00,+00939.00,+00024.00,+00000.00,+00000.00,31-10-2024 08:50 ,05
648,+00002.09,+00000.18,+00001.66,+00057.83,+00008.30,+00129.00,+00013.20,+00096.00,+00939.00,+00034.00,+00000.00,+00000.00,31-10-2024 09:00 ,05
649,+00001.79,+00000.17,+00001.66,+00057.97,+00008.60,+00125.00,+00013.00,+00099.00,+00939.00,+00041.00,+00000.10,+00000.00,31-10-2024 09:10 ,05
650,+00001.86,+00000.23,+00001.56,+00057.55,+00009.00,+00124.00,+00012.90,+00100.00,+00939.00,+00039.00,+00000.10,+00000.00,31-10-2024 09:20 ,05
651,+00001.88,+00000.19,+00001.71,+00057.76,+00009.60,+00127.00,+00012.80,+00100.00,+00939.00,+00039.00,+00000.30,+00000.00,31-10-2024 09:30 ,05
652,+00001.92,+00000.14,+00001.68,+00057.61,+00008.90,+00123.00,+00012.50,+00100.00,+00939.00,+00039.00,+00000.30,+00000.00,31-10-2024 09:40 ,05
653,+00001.86,+00000.18,+00001.75,+00058.43,+00008.80,+00119.00,+00012.50,+00100.00,+00939.00,+00062.00,+00000.20,+00000.00,31-10-2024 09:50 ,05
654,+00002.99,+00000.60,+00006.74,+00054.66,+00008.60,+00120.00,+00012.70,+00100.00,+00939.00,+00090.00,+00000.10,+00000.00,31-10-2024 10:00 ,05
655,+00008.26,+00000.89,+00008.04,+00053.38,+00008.30,+00121.00,+00012.90,+00100.00,+00939.00,+00166.00,+00000.10,+00000.00,31-10-2024 10:10 ,05
656,+00009.90,+00000.65,+00004.69,+00056.08,+00008.40,+00121.00,+00013.20,+00100.00,+00939.00,+00210.00,+00000.10,+00000.00,31-10-2024 10:20 ,05
657,+00012.05,+00001.42,+00009.01,+00051.48,+00008.10,+00117.00,+00013.50,+00100.00,+00939.00,+00174.00,+00000.00,+00000.00,31-10-2024 10:30 ,05
658,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 10:40 ,05
659,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 10:50 ,05
660,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 11:00 ,05
661,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 11:10 ,05
662,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 11:20 ,05
663,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 11:30 ,05
664,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 11:40 ,05
665,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 11:50 ,05
666,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 12:00 ,05
667,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 12:10 ,05
668,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 12:20 ,05
669,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 12:30 ,05
670,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 12:40 ,05
671,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 12:50 ,05
672,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 13:00 ,05
673,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 13:10 ,05
674,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 13:20 ,05
675,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,+00000.00,31-10-2024 13:30 ,05
676,+00000.00,+00000.28,+00001.79,+00059.01,+00005.40,+00121.00,+00016.80,+00083.00,+00940.00,+00554.00,+00000.00,+00000.00,31-10-2024 13:40 ,05
677,+00000.00,+00000.34,+00002.00,+00058.41,+00005.30,+00117.00,+00017.00,+00082.00,+00940.00,+00385.00,+00000.00,+00000.00,31-10-2024 13:50 ,05
678,+00000.00,+00000.33,+00002.13,+00059.71,+00004.70,+00120.00,+00017.00,+00081.00,+00940.00,+00346.00,+00000.00,+00000.00,31-10-2024 14:00 ,05
679,,,,,,,,,,,,,,05
680,+00000.61,+00000.06,+00003.66,+00053.70,+00000.00,+00013.00,+00012.08,+00100.00,+00953.00,+00002.00,+00000.00,+00022.82,31-10-2024 00:10 ,16
681,+00000.46,+00000.08,+00003.48,+00051.47,+00000.00,+00000.00,+00011.91,+00100.00,+00953.00,+00002.00,+00000.00,+00023.20,31-10-2024 00:20 ,16
682,+00000.64,+00000.09,+00003.58,+00051.44,+00000.00,+00011.00,+00011.93,+00100.00,+00953.00,+00002.00,+00000.00,+00023.20,31-10-2024 00:30 ,16
683,+00000.90,+00000.06,+00003.67,+00051.76,+00000.00,+00010.00,+00011.97,+00100.00,+00953.00,+00002.00,+00000.00,+00023.20,31-10-2024 00:40 ,16
684,+00000.91,+00000.05,+00003.54,+00051.54,+00000.00,+00014.00,+00011.92,+00100.00,+00953.00,+00002.00,+00000.00,+00023.20,31-10-2024 00:50 ,16
685,+00000.97,+00000.06,+00003.51,+00049.55,+00000.00,+00357.00,+00011.77,+00100.00,+00953.00,+00002.00,+00000.00,+00023.20,31-10-2024 01:00 ,16
686,+00000.85,+00000.04,+00003.54,+00048.33,+00000.00,+00005.00,+00011.59,+00100.00,+00953.00,+00002.00,+00000.00,+00021.40,31-10-2024 01:10 ,16
687,+00000.80,+00000.08,+00003.52,+00046.44,+00000.00,+00003.00,+00011.41,+00100.00,+00953.00,+00002.00,+00000.00,+00021.06,31-10-2024 01:20 ,16
688,+00000.84,+00000.04,+00003.48,+00044.89,+00000.00,+00356.00,+00011.35,+00100.00,+00953.00,+00002.00,+00000.00,+00021.06,31-10-2024 01:30 ,16
689,+00000.59,+00000.10,+00003.26,+00043.25,+00000.00,+00013.00,+00011.12,+00100.00,+00953.00,+00002.00,+00000.00,+00021.06,31-10-2024 01:40 ,16
690,+00000.36,+00000.04,+00003.37,+00043.66,+00000.00,+00017.00,+00011.15,+00100.00,+00953.00,+00002.00,+00000.00,+00021.06,31-10-2024 01:50 ,16
691,+00000.55,+00000.13,+00003.19,+00041.85,+00000.00,+00106.00,+00011.06,+00100.00,+00953.00,+00002.00,+00000.00,+00021.06,31-10-2024 02:00 ,16
692,+00001.07,+00000.08,+00003.36,+00044.54,+00000.00,+00345.00,+00011.04,+00100.00,+00953.00,+00002.00,+00000.00,+00008.72,31-10-2024 02:10 ,16
693,+00001.30,+00000.12,+00003.26,+00048.00,+00000.00,+00275.00,+00011.34,+00100.00,+00953.00,+00002.00,+00000.00,+00006.40,31-10-2024 02:20 ,16
694,+00001.30,+00000.08,+00003.09,+00049.45,+00000.00,+00283.00,+00011.34,+00100.00,+00953.00,+00002.00,+00000.00,+00006.40,31-10-2024 02:30 ,16
695,+00001.33,+00000.04,+00002.88,+00052.90,+00000.00,+00322.00,+00011.29,+00100.00,+00953.00,+00002.00,+00000.00,+00006.40,31-10-2024 02:40 ,16
696,+00001.21,+00000.06,+00002.80,+00056.66,+00000.00,+00333.00,+00011.26,+00100.00,+00953.00,+00002.00,+00000.00,+00006.43,31-10-2024 02:50 ,16
697,+00001.33,+00000.08,+00002.76,+00055.97,+00000.00,+00358.00,+00011.38,+00100.00,+00953.00,+00002.00,+00000.00,+00006.57,31-10-2024 03:00 ,16
698,+00001.28,+00000.05,+00002.93,+00053.75,+00000.00,+00009.00,+00011.41,+00100.00,+00953.00,+00002.00,+00000.00,+00026.53,31-10-2024 03:10 ,16
699,+00001.21,-00000.01,+00002.96,+00053.57,+00000.00,+00017.00,+00011.43,+00100.00,+00953.00,+00002.00,+00000.00,+00030.23,31-10-2024 03:20 ,16
700,+00001.20,+00000.04,+00002.93,+00056.32,+00000.00,+00060.00,+00011.52,+00100.00,+00953.00,+00002.00,+00000.00,+00030.23,31-10-2024 03:30 ,16
701,+00000.93,+00000.09,+00002.71,+00052.51,+00000.00,+00104.00,+00011.34,+00100.00,+00952.00,+00002.00,+00000.00,+00030.23,31-10-2024 03:40 ,16
702,+00000.80,+00000.09,+00002.71,+00052.18,+00000.00,+00046.00,+00011.31,+00100.00,+00952.00,+00002.00,+00000.00,+00030.23,31-10-2024 03:50 ,16
703,+00000.79,+00000.04,+00002.90,+00048.64,+00000.00,+00193.00,+00011.14,+00100.00,+00952.00,+00002.00,+00000.00,+00030.23,31-10-2024 04:00 ,16
704,+00000.71,+00000.06,+00002.71,+00053.76,+00000.00,+00040.00,+00011.32,+00100.00,+00952.00,+00002.00,+00000.00,+00032.81,31-10-2024 04:10 ,16
705,+00000.61,+00000.13,+00002.64,+00052.61,+00000.00,+00026.00,+00011.24,+00100.00,+00952.00,+00002.00,+00000.00,+00033.29,31-10-2024 04:20 ,16
706,+00000.35,+00000.04,+00002.79,+00049.52,+00000.00,+00032.00,+00011.17,+00100.00,+00952.00,+00002.00,+00000.00,+00033.29,31-10-2024 04:30 ,16
707,+00000.19,+00000.14,+00002.58,+00039.56,+00000.00,+00002.00,+00010.78,+00100.00,+00952.00,+00002.00,+00000.00,+00033.29,31-10-2024 04:40 ,16
708,+00000.38,+00000.12,+00002.47,+00038.71,+00000.00,+00264.00,+00010.63,+00100.00,+00953.00,+00002.00,+00000.00,+00033.29,31-10-2024 04:50 ,16
709,+00000.74,+00000.07,+00002.37,+00035.35,+00000.00,+00243.00,+00010.12,+00100.00,+00953.00,+00002.00,+00000.00,+00033.29,31-10-2024 05:00 ,16
710,+00000.83,+00000.11,+00002.18,+00048.72,+00000.00,+00272.00,+00010.74,+00100.00,+00953.00,+00002.00,+00000.00,+00027.88,31-10-2024 05:10 ,16
711,+00000.87,+00000.04,+00002.18,+00053.27,+00000.00,+00310.00,+00010.81,+00100.00,+00952.00,+00002.00,+00000.00,+00026.87,31-10-2024 05:20 ,16
712,+00000.72,+00000.05,+00002.12,+00054.25,+00000.00,+00357.00,+00010.89,+00100.00,+00952.00,+00002.00,+00000.00,+00026.87,31-10-2024 05:30 ,16
713,+00000.68,+00000.06,+00002.08,+00048.74,+00000.00,+00331.00,+00010.65,+00100.00,+00953.00,+00002.00,+00000.00,+00026.87,31-10-2024 05:40 ,16
714,+00000.68,+00000.10,+00002.00,+00045.18,+00000.00,+00303.00,+00010.45,+00100.00,+00953.00,+00002.00,+00000.00,+00026.87,31-10-2024 05:50 ,16
715,+00000.66,+00000.05,+00001.96,+00055.44,+00000.00,+00017.00,+00011.03,+00100.00,+00953.00,+00002.00,+00000.00,+00026.87,31-10-2024 06:00 ,16
716,+00000.64,+00000.05,+00001.71,+00058.94,+00000.00,+00047.00,+00011.16,+00100.00,+00953.00,+00002.00,+00000.00,+00030.48,31-10-2024 06:10 ,16
717,+00000.93,+00000.10,+00001.97,+00053.83,+00000.00,+00011.00,+00011.03,+00100.00,+00953.00,+00002.00,+00000.00,+00031.15,31-10-2024 06:20 ,16
718,+00001.15,+00000.03,+00002.02,+00053.34,+00000.00,+00010.00,+00011.39,+00100.00,+00953.00,+00002.00,+00000.00,+00031.15,31-10-2024 06:30 ,16
719,+00001.07,+00000.12,+00001.83,+00052.52,+00000.00,+00004.00,+00011.84,+00100.00,+00953.00,+00002.00,+00000.00,+00031.15,31-10-2024 06:40 ,16
720,+00000.93,+00000.12,+00001.88,+00050.48,+00000.00,+00356.00,+00011.53,+00100.00,+00953.00,+00002.00,+00000.00,+00031.15,31-10-2024 06:50 ,16
721,+00000.92,+00000.09,+00001.92,+00042.43,+00000.00,+00010.00,+00010.94,+00100.00,+00953.00,+00001.00,+00000.00,+00031.15,31-10-2024 07:00 ,16
722,+00001.02,+00000.06,+00001.92,+00050.35,+00000.00,+00032.00,+00011.29,+00100.00,+00953.00,+00001.00,+00000.00,+00039.40,31-10-2024 07:10 ,16
723,+00001.15,+00000.10,+00001.83,+00044.05,+00000.00,+00101.00,+00011.24,+00100.00,+00953.00,+00003.00,+00000.00,+00040.93,31-10-2024 07:20 ,16
724,+00001.31,+00000.11,+00001.58,+00057.97,+00000.00,+00042.00,+00011.73,+00100.00,+00953.00,+00009.00,+00000.00,+00040.93,31-10-2024 07:30 ,16
725,+00001.48,+00000.14,+00001.69,+00056.22,+00000.03,+00046.00,+00011.81,+00100.00,+00953.00,+00018.00,+00000.00,+00040.93,31-10-2024 07:40 ,16
726,+00001.18,+00000.16,+00001.53,+00052.41,+00000.00,+00180.00,+00011.83,+00100.00,+00953.00,+00018.00,+00000.00,+00040.93,31-10-2024 07:50 ,16
727,+00000.83,+00000.14,+00001.42,+00061.66,+00000.00,+00066.00,+00013.19,+00100.00,+00953.00,+00019.00,+00000.00,+00040.93,31-10-2024 08:00 ,16
728,+00000.70,+00000.13,+00001.45,+00058.07,+00000.00,+00058.00,+00012.71,+00100.00,+00953.00,+00020.00,+00000.00,+00041.96,31-10-2024 08:10 ,16
729,+00000.86,+00000.19,+00001.68,+00052.79,+00000.00,+00040.00,+00012.35,+00100.00,+00954.00,+00018.00,+00000.00,+00042.15,31-10-2024 08:20 ,16
730,+00000.89,+00000.22,+00002.11,+00040.64,+00000.00,+00026.00,+00011.44,+00100.00,+00954.00,+00020.00,+00000.00,+00042.15,31-10-2024 08:30 ,16
731,+00001.04,+00000.32,+00001.90,+00033.36,+00000.00,+00062.00,+00011.77,+00100.00,+00954.00,+00029.00,+00000.00,+00042.15,31-10-2024 08:40 ,16
732,+00001.29,+00000.34,+00001.93,+00032.75,+00000.00,+00186.00,+00011.69,+00100.00,+00954.00,+00052.00,+00000.00,+00042.15,31-10-2024 08:50 ,16
733,+00001.52,+00000.31,+00001.71,+00040.21,+00000.00,+00065.00,+00011.71,+00100.00,+00954.00,+00072.00,+00000.00,+00042.15,31-10-2024 09:00 ,16
734,+00001.14,+00000.30,+00001.83,+00043.77,+00000.00,+00018.00,+00011.44,+00100.00,+00954.00,+00074.00,+00000.00,+00042.67,31-10-2024 09:10 ,16
735,+00000.88,+00000.33,+00001.89,+00042.63,+00000.01,+00026.00,+00011.46,+00100.00,+00954.00,+00067.00,+00000.00,+00042.77,31-10-2024 09:20 ,16
736,+00000.70,+00000.37,+00001.90,+00039.83,+00000.00,+00045.00,+00011.90,+00100.00,+00954.00,+00069.00,+00000.00,+00042.77,31-10-2024 09:30 ,16
737,+00000.36,+00000.40,+00001.52,+00034.41,+00000.00,+00056.00,+00012.03,+00100.00,+00954.00,+00082.00,+00000.00,+00042.77,31-10-2024 09:40 ,16
738,+00000.52,+00000.45,+00001.62,+00034.41,+00000.00,+00269.00,+00012.15,+00100.00,+00954.00,+00125.00,+00000.00,+00042.77,31-10-2024 09:50 ,16
739,+00000.73,+00000.39,+00001.68,+00044.80,+00000.00,+00328.00,+00012.74,+00098.00,+00954.00,+00135.00,+00000.00,+00042.77,31-10-2024 10:00 ,16
740,+00000.79,+00000.49,+00001.80,+00042.91,+00000.00,+00345.00,+00013.54,+00094.00,+00954.00,+00137.00,+00000.00,+00040.70,31-10-2024 10:10 ,16
741,+00000.58,+00000.67,+00001.64,+00032.18,+00000.00,+00116.00,+00014.08,+00093.00,+00954.00,+00141.00,+00000.00,+00040.32,31-10-2024 10:20 ,16
742,+00000.08,+00000.59,+00001.56,+00036.19,+00000.01,+00219.00,+00014.53,+00093.00,+00954.00,+00180.00,+00000.00,+00040.32,31-10-2024 10:30 ,16
743,-00000.10,+00000.62,+00001.79,+00038.56,+00000.00,+00045.00,+00014.74,+00092.00,+00954.00,+00179.00,+00000.00,+00040.32,31-10-2024 10:40 ,16
744,+00000.04,+00000.65,+00001.85,+00041.43,+00000.01,+00136.00,+00014.97,+00087.00,+00954.00,+00216.00,+00000.00,+00040.32,31-10-2024 10:50 ,16
745,+00000.01,+00000.66,+00001.68,+00039.74,+00000.00,+00276.00,+00014.51,+00087.00,+00954.00,+00268.00,+00000.00,+00040.32,31-10-2024 11:00 ,16
746,-00000.07,+00000.63,+00001.77,+00044.84,+00000.00,+00000.00,+00015.86,+00083.00,+00954.00,+00283.00,+00000.00,+00039.80,31-10-2024 11:10 ,16
747,+00000.20,+00000.49,+00001.99,+00054.25,+00000.00,+00018.00,+00016.11,+00081.00,+00954.00,+00146.00,+00000.00,+00039.71,31-10-2024 11:20 ,16
748,+00000.24,+00000.44,+00002.13,+00060.63,+00000.00,+00013.00,+00016.65,+00079.00,+00954.00,+00236.00,+00000.00,+00039.71,31-10-2024 11:30 ,16
749,+00000.25,+00000.37,+00001.96,+00064.22,+00000.00,+00042.00,+00016.97,+00073.00,+00954.00,+00151.00,+00000.00,+00039.71,31-10-2024 11:40 ,16
750,+00000.68,+00000.32,+00001.83,+00067.10,+00000.00,+00092.00,+00017.13,+00073.00,+00954.00,+00172.00,+00000.00,+00039.71,31-10-2024 11:50 ,16
751,+00000.88,+00000.40,+00001.85,+00060.70,+00000.04,+00147.00,+00017.14,+00076.00,+00954.00,+00186.00,+00000.00,+00039.71,31-10-2024 12:00 ,16
752,+00000.97,+00000.30,+00001.81,+00066.03,+00000.37,+00128.00,+00017.66,+00074.00,+00954.00,+00289.00,+00000.00,+00062.91,31-10-2024 12:10 ,16
753,+00000.74,+00000.40,+00001.82,+00065.56,+00000.81,+00188.00,+00018.32,+00070.00,+00954.00,+00271.00,+00000.00,+00067.22,31-10-2024 12:20 ,16
754,+00000.81,+00000.30,+00001.72,+00072.13,+00001.96,+00175.00,+00017.87,+00069.00,+00954.00,+00174.00,+00000.00,+00067.21,31-10-2024 12:30 ,16
755,+00000.98,+00000.21,+00001.56,+00079.50,+00003.02,+00166.00,+00018.08,+00066.00,+00954.00,+00146.00,+00000.00,+00067.22,31-10-2024 12:40 ,16
756,+00000.95,+00000.17,+00001.60,+00083.19,+00002.11,+00181.00,+00018.01,+00066.00,+00954.00,+00136.00,+00000.00,+00067.22,31-10-2024 12:50 ,16
757,+00001.05,+00000.20,+00001.78,+00085.62,+00002.39,+00181.00,+00018.16,+00064.00,+00954.00,+00150.00,+00000.00,+00067.22,31-10-2024 13:00 ,16
758,+00001.02,+00000.20,+00001.69,+00087.52,+00002.28,+00182.00,+00018.54,+00063.00,+00954.00,+00246.00,+00000.00,+00056.65,31-10-2024 13:10 ,16
759,+00000.87,+00000.22,+00001.60,+00088.30,+00002.99,+00177.00,+00019.58,+00061.00,+00953.00,+00317.00,+00000.00,+00054.68,31-10-2024 13:20 ,16
760,+00000.86,+00000.16,+00001.64,+00087.54,+00004.14,+00178.00,+00018.91,+00060.00,+00953.00,+00117.00,+00000.00,+00054.68,31-10-2024 13:30 ,16
761,+00000.98,+00000.17,+00001.57,+00089.84,+00005.24,+00179.00,+00018.52,+00061.00,+00953.00,+00102.00,+00000.00,+00054.68,31-10-2024 13:40 ,16
762,+00001.14,+00000.17,+00001.47,+00090.64,+00004.38,+00174.00,+00018.37,+00062.00,+00953.00,+00105.00,+00000.00,+00054.68,31-10-2024 13:50 ,16
763,+00001.09,+00000.14,+00001.39,+00090.55,+00005.36,+00176.00,+00018.45,+00061.00,+00953.00,+00139.00,+00000.00,+00054.68,31-10-2024 14:00 ,16
764,,,,,,,,,,,,,,16
765,+00001.28,+00000.13,+00001.69,+00052.27,+00003.34,+00203.62,+00010.91,+00093.34,+00902.00,+00000.00,+00000.00,+00047.00,31-10-2024 00:10 ,13
766,+00001.39,+00000.18,+00001.61,+00051.98,+00003.16,+00188.31,+00010.91,+00093.10,+00902.00,+00000.00,+00000.00,+00048.00,31-10-2024 00:20 ,13
767,+00001.30,+00000.10,+00001.83,+00051.47,+00002.96,+00177.61,+00010.81,+00093.05,+00902.00,+00000.00,+00000.00,+00048.00,31-10-2024 00:30 ,13
768,+00001.20,+00000.07,+00001.93,+00052.38,+00003.31,+00178.61,+00010.81,+00092.33,+00902.00,+00000.00,+00000.00,+00048.00,31-10-2024 00:40 ,13
769,+00001.26,+00000.11,+00001.90,+00052.35,+00002.70,+00196.83,+00010.65,+00092.89,+00902.00,+00000.00,+00000.00,+00048.00,31-10-2024 00:50 ,13
770,+00001.24,+00000.10,+00001.87,+00050.33,+00002.83,+00180.30,+00010.44,+00093.97,+00902.00,+00000.00,+00000.00,+00048.00,31-10-2024 01:00 ,13
771,+00001.27,+00000.09,+00001.81,+00051.31,+00002.98,+00172.03,+00010.51,+00094.64,+00902.00,+00000.00,+00000.00,+00064.00,31-10-2024 01:10 ,13
772,+00001.41,+00000.08,+00001.82,+00054.54,+00002.98,+00179.51,+00010.84,+00092.01,+00902.00,+00000.00,+00000.00,+00064.00,31-10-2024 01:20 ,13
773,+00001.38,+00000.14,+00001.75,+00056.67,+00003.07,+00181.73,+00011.08,+00089.57,+00902.00,+00000.00,+00000.00,+00064.00,31-10-2024 01:30 ,13
774,+00001.40,+00000.10,+00001.84,+00056.30,+00002.64,+00186.07,+00010.99,+00089.04,+00902.00,+00000.00,+00000.00,+00064.00,31-10-2024 01:40 ,13
775,+00001.26,+00000.12,+00001.77,+00055.37,+00002.84,+00162.06,+00010.97,+00089.03,+00902.00,+00000.00,+00000.00,+00064.00,31-10-2024 01:50 ,13
776,+00001.17,+00000.13,+00001.61,+00057.81,+00002.85,+00189.86,+00011.22,+00088.05,+00902.00,+00000.00,+00000.00,+00064.00,31-10-2024 02:00 ,13
777,+00001.26,+00000.15,+00001.67,+00059.25,+00003.15,+00180.94,+00011.43,+00086.72,+00902.00,+00000.00,+00000.00,+00054.00,31-10-2024 02:10 ,13
778,+00001.27,+00000.12,+00001.72,+00059.55,+00003.21,+00182.63,+00011.47,+00085.99,+00902.00,+00000.00,+00000.00,+00054.00,31-10-2024 02:20 ,13
779,+00001.22,+00000.15,+00001.76,+00058.84,+00003.00,+00184.51,+00011.41,+00086.00,+00902.00,+00000.00,+00000.00,+00054.00,31-10-2024 02:30 ,13
780,+00001.16,+00000.17,+00001.71,+00057.62,+00002.91,+00181.93,+00011.28,+00086.47,+00902.00,+00000.00,+00000.00,+00054.00,31-10-2024 02:40 ,13
